# Time (s),Altitude (m),Altitude above sea level (m),Vertical velocity (m/s),Total velocity (m/s),Vertical acceleration (m/s²),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (° N),Longitude (° E),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),Gravitational acceleration (m/s²),CP location (cm),CG location (cm),Stability margin calibers (​),Thrust (N),Thrust-to-weight ratio (​),Drag force (N),Drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Axial drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Wind velocity (m/s),Wind direction (°),Air temperature (°C),Air pressure (mbar),Air density (g/cm³),Speed of sound (m/s),Mach number (​),Reynolds number (​),Reference length (cm),Reference area (cm²),Simulation time step (s),Computation time (s),Coriolis acceleration (m/s²)
10.064031249999992,1158.4476960707316,1158.4476960707316,76.55682224642374,80.29934044875482,-21.6156934840141,22.052111881674122,235.31191056600358,0.001237574993329,235.31191056925798,89.9996986645352,24.228847352577723,4.365482063532439,28.610000011116778,-80.59758631502096,0.050271384409499,-1.450982115603458e-6,3.083889362722943,0.008748075197585,71.0879702287163,90.00220208445843,1263.405476310697,215.07131603095587,0.1769059988337,0.003629422102079,9.788617223366856,115.07993055557597,96.54629244199911,1.824176979682761,0.895508442982588,0.072411173156482,16.818892277882018,0.578337475516591,0.279321368384483,0.171462639143928,0.12755346798818,0.578342018181136,0.012880151059761,0.022297286705233,3.777248980334834e-4,0,0,0,0,8.72267768814219e-4,2.075448971476232,90,7.470089975540248,881.8913848691041,0.001094798643022,335.8257745251774,0.241046883217923,7.072408143431795e6,10.16,81.07319665559963,0.01,0.7585429,0
10.074031249999992,1159.2121824106302,1159.2121824106302,76.34033490966254,80.07980825434375,-21.682214703980065,22.112664645524962,235.55398112896196,0.001228729107983,235.55398113216668,89.99970112586631,24.185304544971512,4.341831785774319,28.610000011037318,-80.59758383200987,0.041865443026302,-1.452081526913183e-6,3.282230925980519,0.011905722651078,71.05611049780912,90.00228339608724,1263.3925023880672,215.05834210832603,0.176904487044198,0.003629419760217,9.788614874629594,115.08609250432625,96.54594885069054,1.824817288743672,0.732596162280829,0.059238643100154,16.72581534620445,0.578285196215461,0.279330101680209,0.171442036336842,0.12751305819841,0.578288347477524,0.010723900392831,0.018725561285375,4.766895469916179e-4,0,0,0,0,9.934086612326447e-4,2.079552096490966,90,7.46512081433093,881.8100654358464,0.001094717076374,335.82276321348456,0.240401238292123,7.052974566134717e6,10.16,81.07319665559963,0.01,0.7590399,0
10.084031249999992,1159.9745005095738,1159.9745005095738,76.12317035521797,79.85971928131436,-21.7509878696533,22.174267107934842,235.7956175626738,0.001219834676951,235.79561756582908,89.99970359339407,24.142031786094503,4.311919348531004,28.61000001095742,-80.59758135345184,0.032144387560267,-1.445156076050586e-6,3.437498394410345,0.017142341673776,71.02247020315852,90.00235397443689,1263.3795284654375,215.04536818569622,0.176902975224867,0.003629417418355,9.788612532554671,115.09336349038924,96.54560525232512,1.825566755714972,0.56968388157907,0.046065836147438,16.63279550743279,0.57823291943449,0.279338833402363,0.171421430342415,0.127472655689712,0.578234777709512,0.008231650633229,0.01343350304948,4.285534464715081e-4,0,0,0,0,0.00109552989001,2.083655221505699,90,7.460165746687778,881.7289766412754,0.001094635738189,335.8197604424928,0.239753971487317,7.03349740502022e6,10.16,81.07319665559963,0.01,0.7596088,0
10.094031249999992,1160.7346434989558,1160.7346434989558,75.90531082875916,79.63907174010242,-21.821058646818244,22.236566789087433,236.0368228324873,0.001210880424203,236.03682283559323,89.999706069854,24.099077484722056,4.278586460230175,28.61000001087699,-80.59757887931639,0.021618782573,-1.446184432480121e-6,3.545206323203046,0.027979030595658,70.98751874268827,90.00243251411213,1263.3665545428073,215.03239426306638,0.176901463375703,0.003629415076493,9.788610197163194,115.10131552646874,96.54526164690267,1.826383255862801,0.406771600877344,0.032892752316628,16.53983943718619,0.578180646089998,0.279347563385604,0.171400821477267,0.127432261227127,0.578181486908646,0.005534650217397,0.008469633854699,2.317448388089486e-4,0,0,0,0,0.001171612521656,2.087758346520433,90,7.455224817256806,881.6481192160143,0.001094554629224,335.8167662392576,0.23910508193819,7.013976638125153e6,10.16,81.07319665559963,0.01,0.7600311,0
10.104031249999991,1161.4926043793114,1161.4926043793114,75.68675221291187,79.41786439275643,-21.88894306019526,22.298236182355243,236.27760024925803,0.001201856263885,236.27760025231473,89.99970855768204,24.056448702323635,4.252706026946417,28.61000001079593,-80.59757640956961,0.012272020679757,-1.442747435888605e-6,3.605030757348931,0.051763247022632,70.95173207049059,90.00250337458068,1263.3535806201776,215.01942034043657,0.176899951496708,0.003629412734631,9.788607868476653,115.10828331535092,96.54491803442293,1.827102881981102,0.243859320175585,0.019719391626125,16.447255161435194,0.578128549535233,0.279356262645585,0.171380277965661,0.127392008923987,0.578128820549518,0.003140966104406,0.004426808959601,-1.846617060365691e-4,0,0,0,0,0.001218106128928,2.094074793148688,90,7.450298071534462,881.5674939046055,0.001094473750252,335.8137806313499,0.238456719568959,6.994475330997023e6,10.16,81.07319665559963,0.01,0.7605143,0
10.114031249999991,1162.2483763868584,1162.2483763868584,75.46754288171333,79.19609606345226,-21.952859247933635,22.35851841826116,236.51795232442467,0.00119275193577,236.5179523274322,89.99971105934559,24.01398765487142,4.239730734390831,28.610000010714145,-80.59757394418571,0.005143903605616,-1.442607485181884e-6,3.627153053920273,0.133497593690963,70.91552953359934,90.00257435590758,1263.3406066975479,215.00644641780679,0.176898439587879,0.00362941039277,9.788605546515816,115.11339156872575,96.54457441488573,1.827639483645672,0.080947039473826,0.006545754094456,16.355182651029434,0.578076711769033,0.279364917479694,0.171359832105757,0.127351962183582,0.578076759393285,0.001316282240568,0.001162299077366,-3.734770998634047e-4,0,0,0,0,0.001239840621415,2.103668328367527,90,7.445385553485437,881.4871014265213,0.001094393102017,335.8108036454122,0.237809914129585,6.975023676603797e6,10.16,81.07319665559963,0.004968750000009,0.7609285,0
10.119,1162.623084619202,1162.623084619202,75.35838615404153,79.08569618450662,-21.984407648956903,22.388410551036053,236.63721951350823,0.001188196263369,236.63721951649129,89.99971230801619,23.992935986378303,4.233998975699875,28.61000001067322,-80.59757272081617,0.001702053813921,-1.442556684650702e-6,3.606684021939173,0.420288070964889,70.89748829890304,90.00261603054733,1263.3341602797411,215.00000000000009,0.176897688347084,0.003629409229157,9.788604395298785,115.11584652823055,96.54440367630357,1.82789791849675,0,0,16.309456598747694,0.57805095618856,0.279369217192863,0.171349671993807,0.12733206700189,0.578050961403249,4.354970479934598e-4,-6.029042099284089e-4,-1.502767051006676e-4,0,0,0,0,0.001229223761044,2.108435116179396,90,7.442949949975173,881.4472432112716,0.001094353115952,335.80932766968493,0.237487926849251,6.965342345794152e6,10.16,81.07319665559963,0.007453125000013,0.7613783,0
10.126453125000012,1163.1841298897557,1163.1841298897557,75.194696961468,78.92019467363683,-21.940524941436983,22.33801201483344,236.8159246300494,0.001181319289458,236.81592463299583,89.99971418894381,23.96152491386409,4.195252801563302,28.61000001061145,-80.59757088776891,0.003284757381275,-1.442459887411261e-6,-3.613260261054526,0.225506203717944,70.8704550975666,90.00266095311893,1263.3341602797411,215.00000000000009,0.176897688347084,0.003629409229157,9.788602671598388,115.11385119021931,96.54440367630357,1.82770152696021,0,0,16.24104442465279,0.578012409800341,0.279375651679605,0.171334464100853,0.127302294019883,0.578012429219593,8.404498455658009e-4,0.002432766095478,8.940463321751923e-5,0,0,0,0,-0.001238756852741,2.1155852978972,90,7.439303155716573,881.3875640763384,0.001094293244091,335.80711771236423,0.237005258297442,6.950831350303931e6,10.16,81.07319665559963,0.01,0.7617953,0
10.136453125000012,1163.9349808213392,1163.9349808213392,74.97558865158629,78.69877162730963,-21.880968453492624,22.270403900721245,237.0553309465751,0.001172008461096,237.05533094947234,89.99971672799721,23.919819439025012,4.14657803960334,28.610000010527813,-80.59756843208604,0.009395985465818,-1.442246207628548e-6,-3.581624733633621,0.073999031337439,70.83441624195373,90.00262722032464,1263.3341602797411,215.00000000000009,0.176897688347084,0.003629409229157,9.788600364758427,115.10782182762455,96.54440367630357,1.82710808575994,0,0,16.149771720511996,0.577960961114628,0.279384238851837,0.171314161905374,0.127262560357417,0.577961119957522,0.00240427195306,0.005579754272844,-4.01406945572343e-4,0,0,0,0,-0.001223840870254,2.125178833116039,90,7.434422624661295,881.3076950596786,0.001094213114713,335.80416011054473,0.236359575442188,6.931421514269658e6,10.16,81.07319665559963,0.01,0.7621831,0
10.146453125000011,1164.6836436654346,1164.6836436654346,74.75708134474262,78.47807127515344,-21.820272611131507,22.202622709704485,237.29432256538112,0.001162612686222,237.2943225682292,89.9997192819474,23.878577425876916,4.102701349768173,28.610000010443418,-80.59756598065687,0.014670318047914,-1.44593013378817e-6,-3.520828207667616,0.038896510339804,70.79887934920148,90.00251411743169,1263.3341602797411,215.00000000000009,0.176897688347084,0.003629409229157,9.78859806464174,115.10250332005738,96.54440367630357,1.82658461060569,0,0,16.05908584969163,0.577909819314249,0.279392773573677,0.171293976352668,0.127223069387904,0.577910206423789,0.003754100337142,0.008004653673823,3.851425731890411e-4,0,0,0,0,-0.00118913197473,2.134772368334879,90,7.429556316174683,881.2280587928082,0.001094133216068,335.80121112760185,0.235716083911661,6.912079876844877e6,10.16,81.07319665559963,0.01,0.7626346,0
10.156453125000011,1165.4301244705632,1165.4301244705632,74.53917801954617,78.2580904566578,-21.761271066631053,22.1357741349881,237.53290394158125,0.001153152817933,237.53290394438037,89.99972184573798,23.83777804437403,4.054574961671611,28.610000010358437,-80.59756353343572,0.020775354110807,-1.446902100559358e-6,-3.437379876075228,0.019562461094812,70.76406279450092,90.00242110069344,1263.3341602797411,215.00000000000009,0.176897688347084,0.003629409229157,9.788595771229735,115.09648835538691,96.54440367630357,1.825992586523951,0,0,15.968614073332045,0.577858770076479,0.279401291646845,0.171273822976258,0.127183655453375,0.577859546161449,0.005316767575007,0.010716651272651,-2.222199764810399e-4,0,0,0,0,-0.001139670601668,2.141629404460231,90,7.424704190941327,881.1486546323375,0.001094053547534,335.79827073971046,0.23507209128879,6.892727463795377e6,10.16,81.07319665559963,0.01,0.7630464,0
10.166453125000011,1166.1744291653395,1166.1744291653395,74.32185979405965,78.0388265520593,-21.702018416084144,22.069052140134108,237.77107979941349,0.001143649084407,237.77107980216388,89.99972441448371,23.79747058774388,4.008174027147837,28.61000001027307,-80.59756109037413,0.026586433868442,-1.443180366948144e-6,-3.327920837998585,0.011647650155201,70.73021812299869,90.00237194572958,1263.3341602797411,215.00000000000009,0.176897688347084,0.003629409229157,9.788593484504197,115.09072513498369,96.54440367630357,1.825425340421271,0,0,15.8785195935115,0.57780790794695,0.279409777277962,0.171253739037685,0.127144391631303,0.577809178507275,0.006804395902981,0.013047172470856,2.839588095741968e-4,0,0,0,0,-0.001074133061754,2.146982359970037,90,7.419866210425312,881.0694819476322,0.001093974108504,335.79533892351776,0.234428792391906,6.873399295326061e6,10.16,81.07319665559963,0.01,0.7641008,0
10.17645312500001,1166.9165636777466,1166.9165636777466,74.10514533261265,77.82027716685985,-21.640460893483844,22.00156722365724,238.00885477176374,0.001134111586457,238.00885477446576,89.99972698575662,23.757587704967975,3.969812667457355,28.610000010187395,-80.59755865142458,0.030891240236173,-1.44571093030002e-6,-3.196393133977215,0.009114261018441,70.6975779638082,90.00233932950609,1263.3341602797411,215.00000000000009,0.176897688347084,0.003629409229157,9.788591204446899,115.08623514249719,96.54440367630357,1.824983412026931,0,0,15.788997329876365,0.577757347365345,0.279418211361393,0.171233769678676,0.127105366325276,0.577759062247974,0.007906443580867,0.015686467413545,-1.784467661536406e-4,0,0,0,0,-9.96365840287568e-4,2.152335315479844,90,7.415042336094643,880.9905401081246,0.001093894898368,335.7924156556734,0.233787647322493,6.854138159716345e6,10.16,81.07319665559963,0.01,0.7646044,0
10.18645312500001,1167.6565341650846,1167.6565341650846,73.88905890052028,77.60244019887405,-21.57640139977684,21.93318469576873,238.246232690914,0.00112454885064,238.246232693568,89.99972955751589,23.71804586417835,3.939986489115366,28.610000010101498,-80.59755621654776,0.033561243889702,-1.457390893933188e-6,-3.050782238351153,0.006160476202569,70.66633264221637,90.00230174531033,1263.3341602797411,215.00000000000009,0.176897688347084,0.003629409229157,9.788588931038921,115.0831258574806,96.54440367630357,1.824677380037109,0,0,15.700040339005668,0.577707086007812,0.279426594294111,0.171213914015239,0.127066577698461,0.577709109756105,0.008589840994341,0.016177425498822,-3.435758063127783e-4,0,0,0,0,-9.126531233444249e-4,2.15768827098965,90,7.410232527926951,880.9118284588544,0.001093815916492,335.7895009119237,0.233148643547765,6.834943662152053e6,10.16,81.07319665559963,0.01,0.7651547,0
10.19645312500001,1168.3943470330162,1168.3943470330162,73.6736256732731,77.38531369303625,-21.509843072263955,21.863873597537886,238.48321654081556,0.001114967905866,238.48321654342195,89.99973212808756,23.67875958584105,3.918624719935879,28.610000010015433,-80.59755378571305,0.034579210223132,-1.455153693231297e-6,-2.902410355097485,0.004951232238882,70.63656351085606,90.00228750493297,1263.3341602797411,215.00000000000009,0.176897688347084,0.003629409229157,9.788586664260578,115.08141139451486,96.54440367630357,1.824508633682214,0,0,15.611642760071803,0.577657121575826,0.279434926468774,0.171194171173056,0.127028023933996,0.577659269681364,0.008850098990787,0.016900519071803,-3.721120949271107e-4,0,0,0,0,-8.305855664457307e-4,2.163041226499456,90,7.405436744285396,880.8333463184431,0.001093737162217,335.786594667037,0.232511768668172,6.815815411781623e6,10.16,81.07319665559963,0.01,0.7657074,0
10.20645312500001,1169.1300089263073,1169.1300089263073,73.45886547351014,77.1688956889327,-21.442321054604676,21.794272234481674,238.71980849251773,0.001105374435476,238.7198084950769,89.99973469612624,23.639660428908766,3.900919125277512,28.610000009929262,-80.59755135889819,0.034843836855813,-1.452446316636782e-6,-2.752642678925779,0.005014823715772,70.60829085504778,90.00223120079436,1263.3341602797411,215.00000000000009,0.176897688347084,0.003629409229157,9.788584404091441,115.08033414057125,96.54440367630357,1.824402604750757,0,0,15.523635077145586,0.577607355603948,0.279443224326409,0.171174502319857,0.126989628957682,0.577609536502622,0.008917396691442,0.016923188233905,4.94118630787485e-4,0,0,0,0,-7.51195597852811e-4,2.16714492870731,90,7.400654941978985,880.7550929800776,0.001093658634856,335.7836968948393,0.231875778376168,6.796716908266503e6,10.16,81.07319665559963,0.01,0.7661987,0
10.21645312500001,1169.8635266066344,1169.8635266066344,73.24478570754944,76.95318423983714,-21.373259125562832,21.724130716449416,238.95601028686963,0.001095777149325,238.95601028938208,89.99973725956563,23.60071887264202,3.888656546537148,28.61000000984305,-80.59754893608533,0.033997050721698,-1.456882520962107e-6,-2.604105504232118,0.004594261073643,70.58150997860538,90.00214705467049,1263.3341602797411,215.00000000000009,0.176897688347084,0.003629409229157,9.788582150510738,115.08019602861967,96.54440367630357,1.824389011054735,0,0,15.436088368657629,0.577557829815254,0.279451480907063,0.171154923934311,0.12695142497388,0.577559905891185,0.008700058376853,0.016317276224736,4.795165876474335e-4,0,0,0,0,-6.760180048852471e-4,2.170561995323051,90,7.395887077056898,880.6770677245097,0.001093580333712,335.78080756869645,0.231241215614946,6.777664045248226e6,10.16,81.07319665559963,0.01,0.7666087,0
10.22645312500001,1170.5949069790393,1170.5949069790393,73.03140744537036,76.73817726344565,-21.302058132170917,21.653197301821226,239.19182315374567,0.00108619157063,239.1918231562119,89.99973981471472,23.56186275030712,3.883718929738478,28.610000009756945,-80.59754651726185,0.031655836807238,-1.44960177861725e-6,-2.462713382719342,0.001479000606707,70.55618394300751,90.00202412450285,1263.3341602797411,215.00000000000009,0.176897688347084,0.003629409229157,9.788579903497247,115.08132031903226,96.54440367630357,1.824499669559911,0,0,15.349089667565188,0.577508594961795,0.279459687748689,0.171135456075813,0.126913451137293,0.577510394956573,0.008100087869584,0.014951652677485,3.560728071591621e-4,0,0,0,0,-6.079323402128134e-4,2.173979061938791,90,7.391133104636253,880.5992698172407,0.00109350225807,335.77792666140954,0.230608745202331,6.758676284012876e6,10.16,81.07319665559963,0.01,0.7671382,0
10.23645312500001,1171.3241571607923,1171.3241571607923,72.81875057343464,76.52387246847547,-21.22903107731819,21.58162274411357,239.42724759519155,0.001076639055489,239.42724759761222,89.99974235650053,23.523023243099733,3.885187226826875,28.610000009671136,-80.5975441024226,0.027981190415215,-1.440082733856602e-6,-2.334749661686711,-0.002361139037903,70.53220525917953,90.0019077355458,1263.3341602797411,215.00000000000009,0.176897688347084,0.003629409229157,9.788577663029088,115.08357200892772,96.54440367630357,1.824721292581117,0,0,15.262635987398987,0.577459648794591,0.279467845235337,0.171116097888369,0.126875705670885,0.577461055236728,0.007158875728589,0.01316636498373,-3.592386431785056e-4,0,0,0,0,-5.494057488765933e-4,2.177396128554532,90,7.386392978454865,880.5216985011971,0.001093424407193,335.7750541449436,0.229978354681899,6.739753232411157e6,10.16,81.07319665559963,0.01,0.7676068,0
10.24645312500001,1172.051284451069,1172.051284451069,72.60683156318493,76.31026727035697,-21.1545723356492,21.509602102880287,239.66228347456834,0.001067139731276,239.66228347694417,89.9997448801628,23.48414148374617,3.891921366114382,28.610000009585807,-80.59754169156898,0.023184291544102,-1.438380110529853e-6,-2.227787356617589,-0.006652046553486,70.50940901224065,90.00179750015398,1263.3341602797411,215.00000000000009,0.176897688347084,0.003629409229157,9.788575429083835,115.08677396648102,96.54440367630357,1.825036445883607,0,0,15.176724757151769,0.577410989069342,0.279475953750185,0.171096848517509,0.126838186801648,0.577411954725102,0.005930684656323,0.011697788525206,-2.590089235548347e-4,0,0,0,0,-5.029719353088096e-4,2.180813195170273,90,7.381666651068031,880.4443529999558,0.001093346780326,335.7721899905472,0.229350031471007,6.720894494695406e6,10.16,81.07319665559963,0.01,0.7681268,0
10.256453125000009,1172.7762964777105,1172.7762964777105,72.39574033571492,76.09735841372395,-21.05466027205207,21.42725567186042,239.89692955375813,0.001057709011783,239.89692955608984,89.9997473820843,23.444929916519325,3.978513096088382,28.610000009501096,-80.59753928471369,0.002457951013047,-1.438182951133468e-6,-2.156097456068809,-0.120808679088732,70.48754413229804,90.00167043750167,1263.3341602797411,215.00000000000009,0.176897688347084,0.003629409229157,9.788573201638046,115.10342439660279,96.54440367630357,1.826675267745987,0,0,15.094232550232324,0.577364277897924,0.279483736133871,0.171078364791741,0.126802176972313,0.577364288759658,6.284471870219182e-4,0.001346649612579,1.301473633606052e-4,0,0,0,0,-4.73623757452677e-4,2.205970041935314,90,7.376954072894876,880.367232502133,0.001093269376677,335.7693341681743,0.228745356780325,6.702732419857967e6,10.16,81.07319665559963,0.01,0.7685158,0
10.266453125000009,1173.4992030199687,1173.4992030199687,72.18575364764382,75.88514020172212,-20.943184975307208,21.341227245616384,240.13117782440307,0.001048364931905,240.13117782669153,89.99974985802959,23.404518233809053,4.102558157918734,28.61000000941716,-80.59753688193886,0.025955083421747,-1.439657351466911e-6,2.201911036754778,-0.016142555801105,70.46583161762501,90.00156997333805,1263.3341602797411,215.00000000000009,0.176897688347084,0.003629409229157,9.788570980661671,115.08286099495662,96.54440367630357,1.824651310891048,0,0,15.013902301522446,0.57731875409202,0.279491319432724,0.171060346331867,0.126767088327429,0.577319964029473,0.00663920333382,0.011311699620377,-1.147443681048013e-4,0,0,0,0,4.965347969014728e-4,2.243075871978549,90,7.372255180370189,880.290335967497,0.001093192195223,335.76648663930433,0.228154608972973,6.684982008570888e6,10.16,81.07319665559963,0.01,0.7689598,0
10.276453125000009,1174.220015210295,1174.220015210295,71.97686333248946,75.6736053797333,-20.83567538203355,21.258026071106897,240.3650159247627,0.00103912052492,240.3650159270088,89.99975230496729,23.36291283174545,4.216432593363922,28.61000000933412,-80.59753448337133,0.052521389573979,-1.436332514660722e-6,2.355494335039534,-0.00863969985915,70.44313541845659,90.00152910835418,1263.3341602797411,215.00000000000009,0.176897688347084,0.003629409229157,9.788568766120498,115.05974108743864,96.54440367630357,1.822375729442428,0,0,14.934143642399079,0.577273498197455,0.279498857002885,0.171042429921019,0.126732211273551,0.577278447035941,0.013441768164018,0.023843371372633,1.687976291916761e-4,0,0,0,0,5.711704541859004e-4,2.280181702021785,90,7.367569901133095,880.2136622118737,0.0010931152348,335.7636473600867,0.227565903785646,6.66729497505971e6,10.16,81.07319665559963,0.01,0.7693896,0
10.286453125000008,1174.9387437865369,1174.9387437865369,71.7690216387312,75.46274571394322,-20.73368683715985,21.178078370202492,240.59843250483397,0.001029979071265,240.59843250703858,89.99975472220183,23.320238500208113,4.315696188684168,28.610000009252005,-80.59753208912748,0.076278909837868,-1.452127594650719e-6,2.607142300052148,-0.0066438013875,70.41839592030887,90.00149708337673,1263.3341602797411,215.00000000000009,0.176897688347084,0.003629409229157,9.788566557981527,115.03901275308084,96.54440367630357,1.820335539052881,0,0,14.854929916276571,0.577228507601136,0.279506349288511,0.171024614557103,0.126697543755522,0.577238935584469,0.019531029192254,0.035092269963913,4.867118378680731e-4,0,0,0,0,7.033647164991192e-4,2.317287532065021,90,7.362898165387492,880.1372100930643,0.001093038494282,335.7608162882248,0.226979222287348,6.649670736862541e6,10.16,81.07319665559963,0.01,0.7697955,0
10.296453125000008,1175.65539893709,1175.65539893709,71.56216708056986,75.25255229892693,-20.63843150847903,21.10159550573642,240.83141766826134,0.001020943535863,240.83141767042534,89.99975710911687,23.27665934440196,4.39687136013046,28.610000009170843,-80.59752969930885,0.096446872302436,-1.489660551560406e-6,2.942334113995268,-0.005759945570917,70.39070765033084,90.0014716585664,1263.3341602797411,215.00000000000009,0.176897688347084,0.003629409229157,9.78856435621346,115.02131835104929,96.54440367630357,1.818593964049776,0,0,14.776230382912912,0.577183779894736,0.279513796699502,0.171006899318537,0.126663083876698,0.57720043661014,0.024704487426654,0.043628900989588,-1.953909343654689e-4,0,0,0,0,9.004978138051797e-4,2.354393362108256,90,7.358239906908921,880.060978527315,0.001092961972604,335.75799338358684,0.22639454798915,6.632108783664671e6,10.16,81.07319665559963,0.01,0.7703481,0
10.306453125000008,1176.3699900400982,1176.3699900400982,71.35616827839027,75.04301628568312,-20.56942353041026,21.034705569573728,241.06396375255628,0.001012013624651,241.06396375468054,89.99975946587537,23.23255349459787,4.399733403884916,28.610000009090626,-80.59752731399402,0.10073920905903,-1.478087734819426e-6,3.329507770326407,-0.006091775637777,70.35936348989756,90.0014607849509,1263.3341602797411,215.00000000000009,0.176897688347084,0.003629409229157,9.788562160787471,115.01693253756511,96.54440367630357,1.818162289494246,0,0,14.695684141057885,0.577138035077468,0.279521412538517,0.170988777873564,0.126627844665386,0.577156202877183,0.025805056635943,0.045971352004291,-1.457650931472112e-4,0,0,0,0,0.00115922835285,2.374803936094927,90,7.353595064739352,879.9849665170607,0.001092885668787,335.7551786092321,0.225795085205521,6.61411710019332e6,10.16,81.07319665559963,0.01,0.7712553,0
10.316453125000008,1177.0825241475152,1177.0825241475152,71.15074048441087,74.83413032427673,-20.517105480686787,20.973974454586273,241.29607000333434,0.001003185593665,241.2960700054197,89.9997617934657,23.1887729280971,4.353847392365721,28.610000009011326,-80.59752493319073,0.094932986666443,-1.511373699833486e-6,3.701251104238246,-0.005665404804698,70.32418860574698,90.00147758727346,1263.3341602797411,215.00000000000009,0.176897688347084,0.003629409229157,9.788559971681892,115.02101103641753,96.54440367630357,1.81856371654665,0,0,14.614333136560663,0.577091854428936,0.279529099870669,0.170970479909729,0.126592274648538,0.577107990732821,0.024313511415896,0.043134862777881,2.122097365693799e-4,0,0,0,0,0.001440291237936,2.3860381829028,90,7.348963593041162,879.9091733121753,0.001092809582099,335.7523719373829,0.225188376673293,6.595916689002612e6,10.16,81.07319665559963,0.01,0.7717307,0
10.326453125000008,1177.7930064982133,1177.7930064982133,70.94580779278317,74.62588640089065,-20.470270027184636,20.91575489321655,241.527740988318,9.944553651881018e-4,241.52774099036526,89.99976409295635,23.14552392468365,4.293815059740973,28.610000008932907,-80.59752255685214,0.085967426423599,-1.504382303737259e-6,4.040848927888494,-0.005769055238754,70.28544262833718,90.00151216680922,1263.3341602797411,215.00000000000009,0.176897688347084,0.003629409229157,9.788557788880617,115.02774760367755,96.54440367630357,1.819226764505314,0,0,14.533464374917939,0.57704594007055,0.279536741688211,0.170952283150224,0.126556915232115,0.577059176056866,0.022011994260367,0.038652171316293,-1.692210034334873e-5,0,0,0,0,0.001726002460508,2.397272429710672,90,7.344345457761619,879.8335983553931,0.001092733712002,335.7495733474035,0.224583635819281,6.577777428513889e6,10.16,81.07319665559963,0.01,0.7729509,0
10.336453125000007,1178.5014417829252,1178.5014417829252,70.74131966161232,74.41827683465951,-20.42803707177739,20.85981596675274,241.75898268953145,9.858115930634068e-4,241.75898269154135,89.99976636713538,23.102935302112645,4.222229690682549,28.610000008855263,-80.59752018491686,0.074343433044081,-1.473003766816113e-6,4.335538189075291,-0.006199412147839,70.24351850516959,90.00155495348056,1263.3341602797411,215.00000000000009,0.176897688347084,0.003629409229157,9.788555612369231,115.03672492613394,96.54440367630357,1.820110359235274,0,0,14.453085399151412,0.577000290145944,0.279544338308882,0.170934186891149,0.126521764945914,0.577010192487876,0.019029979222497,0.032961934321505,1.686973441884796e-4,0,0,0,0,0.001997670518861,2.408506676518544,90,7.339740628410993,879.7582411477545,0.001092658058017,335.7467828208171,0.223980853335451,6.55969902249264e6,10.16,81.07319665559963,0.01,0.773523,0
10.346453125000007,1179.2078342333566,1179.2078342333566,70.53723490695882,74.21129449828402,-20.389424643574422,20.805874803725445,241.98980224100023,9.772432553714515e-4,241.98980224297347,89.99976861870388,23.06110844672371,4.141954738079272,28.610000008778293,-80.59751781731174,0.060634087923946,-1.478601602825588e-6,4.577504307484301,-0.008009475778172,70.19890234075164,90.00157994502295,1263.3341602797411,215.00000000000009,0.176897688347084,0.003629409229157,9.788553442134729,115.04746502173894,96.54440367630357,1.821167455259388,0,0,14.373203931446312,0.576954902762412,0.279551890056409,0.17091619041399,0.126486822292013,0.576961492776376,0.01551541595644,0.026323597449104,5.600069858312684e-5,0,0,0,0,0.002238905131726,2.419740923326416,90,7.335149077483209,879.6831012391273,0.001092582619714,335.7440003409548,0.223380019284369,6.541681156707524e6,10.16,81.07319665559963,0.01,0.7739758,0
10.356453125000007,1179.912187503585,1179.912187503585,70.33343164267419,74.00493288041848,-20.381967197371615,20.764772533553636,242.2202083049323,9.687447221397832e-4,242.22020830686952,89.99977084907823,23.020392785539578,3.968777083119041,28.61000000870196,-80.59751545394792,0.027191496061446,-1.480111914213641e-6,4.737397855372627,-0.015182193712592,70.15221451653375,90.00161832691668,1263.3341602797411,215.00000000000009,0.176897688347084,0.003629409229157,9.788551278165878,115.074785073546,96.54440367630357,1.82385643673646,0,0,14.290373928420884,0.576907816316897,0.279559723558498,0.170897516825434,0.126450575932964,0.576909143265024,0.006952572018953,0.010515682506239,2.051591533988266e-4,0,0,0,0,0.002411562783431,2.405217106802903,90,7.330570781226697,879.6081782408224,0.001092507396723,335.74122589342335,0.222755055765199,6.522960166467808e6,10.16,81.07319665559963,0.01,0.7743883,0
